State,Destination,FieldPath,Name,OldUrl,NewUrl,Provider,Confidence,Action,Reason
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","topPlaces[3].photos[0]","Stewart Sound Group","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/The_Avicultural_magazine_%28IA_aviculturalma10922003asco%29.pdf/page1-500px-The_Avicultural_magazine_%28IA_aviculturalma10922003asco%29.pdf.jpg","https://images.pexels.com/photos/35129238/pexels-photo-35129238.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Placeholder URL"
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","topPlaces[3].photos[1]","Stewart Sound Group","https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/The_Gull_%28IA_v46n9gullv46ngold%29.pdf/page1-960px-The_Gull_%28IA_v46n9gullv46ngold%29.pdf.jpg","https://images.pexels.com/photos/16948682/pexels-photo-16948682.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Placeholder URL"
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","topPlaces[3].photos[2]","Stewart Sound Group","https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/The_Avicultural_magazine_%28IA_aviculturalma10732001asco%29.pdf/page1-500px-The_Avicultural_magazine_%28IA_aviculturalma10732001asco%29.pdf.jpg","https://images.pexels.com/photos/18253487/pexels-photo-18253487.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Placeholder URL"
"Andaman & Nicobar","galathea-national-park","topPlaces[1].image","Joginder Nagar, Great Nicobar","https://upload.wikimedia.org/wikipedia/commons/e/e9/GreatNicobarMap.jpg","https://images.pexels.com/photos/37943746/pexels-photo-37943746.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","galathea-national-park","topPlaces[1].photos[0]","Joginder Nagar, Great Nicobar","https://upload.wikimedia.org/wikipedia/commons/e/e9/GreatNicobarMap.jpg","https://images.pexels.com/photos/12895436/pexels-photo-12895436.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","mount-manipur-national-park","topPlaces[0].photos[1]","Mount Manipur","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/20_rupees_view.jpg/1280px-20_rupees_view.jpg","https://images.pexels.com/photos/5363254/pexels-photo-5363254.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","mount-manipur-national-park","hotels[2].image","Star Paradise","https://images.unsplash.com/photo-1561501878-aabd62234533?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/4234551/pexels-photo-4234551.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","heroImage","Saddle Peak National Park","https://upload.wikimedia.org/wikipedia/commons/b/b0/Nth_Andaman_locale.png","https://images.pexels.com/photos/5118517/pexels-photo-5118517.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","gallery[0]","Saddle Peak National Park","https://upload.wikimedia.org/wikipedia/commons/b/b0/Nth_Andaman_locale.png","https://images.pexels.com/photos/37943752/pexels-photo-37943752.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[1].image","Kaplong Hydroelectric Project","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/KHEP_Dam.jpg/1280px-KHEP_Dam.jpg","https://images.pexels.com/photos/14024469/pexels-photo-14024469.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[1].photos[0]","Kaplong Hydroelectric Project","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/KHEP_Dam.jpg/1280px-KHEP_Dam.jpg","https://images.pexels.com/photos/6415974/pexels-photo-6415974.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[1].photos[1]","Kaplong Hydroelectric Project","https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/KHEP_Penstock.jpg/1280px-KHEP_Penstock.jpg","https://images.pexels.com/photos/11569846/pexels-photo-11569846.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[1].photos[2]","Kaplong Hydroelectric Project","https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/KHEP_Generator.jpg/1280px-KHEP_Generator.jpg","https://images.pexels.com/photos/39020799/pexels-photo-39020799.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[3].image","Shibpur, Diglipur","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Durga_puja_in_Shibpur%2C_Howrah.jpg/1280px-Durga_puja_in_Shibpur%2C_Howrah.jpg","https://images.pexels.com/photos/30188165/pexels-photo-30188165.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[3].photos[0]","Shibpur, Diglipur","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Durga_puja_in_Shibpur%2C_Howrah.jpg/1280px-Durga_puja_in_Shibpur%2C_Howrah.jpg","https://images.pexels.com/photos/25033671/pexels-photo-25033671.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[3].photos[1]","Shibpur, Diglipur","https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Shibpur_Paurashava_mahallah_geocode_map_-_Small_Area_Atlas_Narsingdi.svg/1280px-Shibpur_Paurashava_mahallah_geocode_map_-_Small_Area_Atlas_Narsingdi.svg.png","https://images.pexels.com/photos/28783524/pexels-photo-28783524.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","saddle-peak-national-park","topPlaces[3].photos[2]","Shibpur, Diglipur","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Shibpur_in_Dhaka_division_%28Bangladesh%29.svg/1280px-Shibpur_in_Dhaka_division_%28Bangladesh%29.svg.png","https://images.pexels.com/photos/12895329/pexels-photo-12895329.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","heroImage","South Button Island National Park","https://upload.wikimedia.org/wikipedia/commons/d/dc/Button_Islands-South_Button.png","https://images.pexels.com/photos/28424609/pexels-photo-28424609.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","gallery[0]","South Button Island National Park","https://upload.wikimedia.org/wikipedia/commons/d/dc/Button_Islands-South_Button.png","https://images.pexels.com/photos/20822320/pexels-photo-20822320.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[1].image","Button Islands (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/d/dc/Button_Islands-South_Button.png","https://images.pexels.com/photos/34203104/pexels-photo-34203104.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[1].photos[0]","Button Islands (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/d/dc/Button_Islands-South_Button.png","https://images.pexels.com/photos/37732806/pexels-photo-37732806.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[1].photos[2]","Button Islands (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Dictionary_of_National_Biography_volume_20.djvu/page1-1280px-Dictionary_of_National_Biography_volume_20.djvu.jpg","https://images.pexels.com/photos/28783524/pexels-photo-28783524.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[3].photos[2]","Henry Lawrence Island","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Dictionary_of_National_Biography_volume_43.djvu/page1-1280px-Dictionary_of_National_Biography_volume_43.djvu.jpg","https://images.pexels.com/photos/37626949/pexels-photo-37626949.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[4].image","Strait Island","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Dictionary_of_National_Biography_volume_20.djvu/page1-1280px-Dictionary_of_National_Biography_volume_20.djvu.jpg","https://images.pexels.com/photos/8039153/pexels-photo-8039153.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","topPlaces[4].photos[0]","Strait Island","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Dictionary_of_National_Biography_volume_20.djvu/page1-1280px-Dictionary_of_National_Biography_volume_20.djvu.jpg","https://images.pexels.com/photos/18266185/pexels-photo-18266185.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","south-button-island-national-park","hotels[3].image","Munjoh","https://images.unsplash.com/photo-1561501878-aabd62234533?auto=format&fit=crop&w=1280&q=80","https://images.unsplash.com/photo-1708149901749-1e3a4fd45ae4?crop=entropy&cs=srgb&fm=jpg&ixid=M3wxMDMzNjUxfDB8MXxzZWFyY2h8MXx8TXVuam9oJTIwU291dGglMjBCdXR0b24lMjBJc2xhbmQlMjBOYXRpb25hbCUyMFBhcmslMjBob3RlbCUyMEluZGlhfGVufDB8MHx8fDE3ODcxMTk3MDN8MA&ixlib=rb-4.1.0&q=85","unsplash","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[0].image","Lok Niwas, Port Blair","https://upload.wikimedia.org/wikipedia/commons/7/7c/Lok_Niwas_Port_blair.jpg","https://images.pexels.com/photos/31533419/pexels-photo-31533419.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[0].photos[0]","Lok Niwas, Port Blair","https://upload.wikimedia.org/wikipedia/commons/7/7c/Lok_Niwas_Port_blair.jpg","https://images.pexels.com/photos/28783524/pexels-photo-28783524.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[2].image","Netaji Stadium","https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Netaji_Stadium%2C_Portblair.jpg/1280px-Netaji_Stadium%2C_Portblair.jpg","https://images.pexels.com/photos/34968511/pexels-photo-34968511.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[2].photos[0]","Netaji Stadium","https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Netaji_Stadium%2C_Portblair.jpg/1280px-Netaji_Stadium%2C_Portblair.jpg","https://images.pexels.com/photos/33977836/pexels-photo-33977836.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[2].photos[1]","Netaji Stadium","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Netaji_Stadium_Portblair.jpg/1280px-Netaji_Stadium_Portblair.jpg","https://images.pexels.com/photos/33977832/pexels-photo-33977832.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[5].image","INS Jarawa","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Floating_Dock_Navy_%28FDN%29_INS_Jarawa_of_the_Indian_Navy.jpg/1280px-Floating_Dock_Navy_%28FDN%29_INS_Jarawa_of_the_Indian_Navy.jpg","https://images.pexels.com/photos/28424611/pexels-photo-28424611.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[5].photos[0]","INS Jarawa","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Floating_Dock_Navy_%28FDN%29_INS_Jarawa_of_the_Indian_Navy.jpg/1280px-Floating_Dock_Navy_%28FDN%29_INS_Jarawa_of_the_Indian_Navy.jpg","https://images.pexels.com/photos/12895326/pexels-photo-12895326.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[5].photos[1]","INS Jarawa","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/FDN-1_Andaman_4140144.JPG/1280px-FDN-1_Andaman_4140144.JPG","https://images.pexels.com/photos/12895437/pexels-photo-12895437.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","hotels[2].image","Sinclairs Bay View","https://images.unsplash.com/photo-1561501878-aabd62234533?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/38612152/pexels-photo-38612152.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","heroImage","Kwangtung Island Wildlife Sanctuary","https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg/1280px-Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg","https://images.pexels.com/photos/7898444/pexels-photo-7898444.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","topPlaces[0].image","Smith Island (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg/1280px-Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg","https://images.pexels.com/photos/30188165/pexels-photo-30188165.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","topPlaces[0].photos[0]","Smith Island (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg/1280px-Ross_and_Smith_island%2C_Andaman_Nicobar_Island.jpg","https://images.pexels.com/photos/7898438/pexels-photo-7898438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","topPlaces[0].photos[1]","Smith Island (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Ross_and_Smith_island%2C_Andaman_Nicobar_island.jpg/1280px-Ross_and_Smith_island%2C_Andaman_Nicobar_island.jpg","https://images.pexels.com/photos/2867732/pexels-photo-2867732.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","topPlaces[0].photos[2]","Smith Island (Andaman Islands)","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Neil_Island_Andaman.jpg/1280px-Neil_Island_Andaman.jpg","https://images.pexels.com/photos/19755205/pexels-photo-19755205.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","havelock-island","topPlaces[0].image","Radhanagar Beach (Beach No. 7)","https://images.unsplash.com/photo-1626014903708-662886f3db5a?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/7898438/pexels-photo-7898438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","havelock-island","topPlaces[0].photos[0]","Radhanagar Beach (Beach No. 7)","https://images.unsplash.com/photo-1626014903708-662886f3db5a?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/7898444/pexels-photo-7898444.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Broken/429 URL"
"Andaman & Nicobar","galathea-national-park","topPlaces[0].image","Kokeon","https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/25033671/pexels-photo-25033671.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","galathea-national-park","topPlaces[2].image","Laxmi Nagar, Great Nicobar","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/7898438/pexels-photo-7898438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","galathea-national-park","hotels[1].image","Airbnb: Stay in Galathea National Park","https://images.unsplash.com/photo-1618773928121-c32242e63f39?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/37940940/pexels-photo-37940940.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","galathea-national-park","hotels[2].image","Galathea National Park Grand Hotel","https://images.unsplash.com/photo-1582719508461-905c673771fd?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/756078/pexels-photo-756078.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","galathea-national-park","hotels[3].image","Jungle Lodges Galathea National Park","https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/37411746/pexels-photo-37411746.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","mount-manipur-national-park","topPlaces[0].image","Mount Manipur","https://upload.wikimedia.org/wikipedia/commons/7/79/Centaur_Oakblue_andamans_at_Mt_Harriet_National_Park.jpg","https://images.pexels.com/photos/36836530/pexels-photo-36836530.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","mount-manipur-national-park","topPlaces[0].photos[0]","Mount Manipur","https://upload.wikimedia.org/wikipedia/commons/7/79/Centaur_Oakblue_andamans_at_Mt_Harriet_National_Park.jpg","https://images.pexels.com/photos/32066809/pexels-photo-32066809.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","mount-manipur-national-park","hotels[1].image","Ashiana","https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/33729267/pexels-photo-33729267.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","mount-manipur-national-park","hotels[3].image","The Shelter","https://images.unsplash.com/photo-1596394516093-501ba68a0ba6?auto=format&fit=crop&w=1280&q=80","https://images.unsplash.com/photo-1575263330299-73b1f27e0110?crop=entropy&cs=srgb&fm=jpg&ixid=M3wxMDMzNjUxfDB8MXxzZWFyY2h8MXx8VGhlJTIwU2hlbHRlciUyME1vdW50JTIwTWFuaXB1ciUyME5hdGlvbmFsJTIwUGFyayUyMGhvdGVsJTIwSW5kaWF8ZW58MHwwfHx8MTc4NzExOTc4N3ww&ixlib=rb-4.1.0&q=85","unsplash","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","saddle-peak-national-park","hotels[2].image","Maa Yashoda Lodge","https://images.unsplash.com/photo-1540555700478-4be289fbecef?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/28769947/pexels-photo-28769947.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","heroImage","Sri Vetrimalai Murugan Temple","https://upload.wikimedia.org/wikipedia/commons/e/e8/Sri-vetrimalai-murugan-temple-port-blair-tourism-entry-fee-timings-holidays-reviews-header.jpg","https://images.pexels.com/photos/37726647/pexels-photo-37726647.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","gallery[0]","Sri Vetrimalai Murugan Temple","https://upload.wikimedia.org/wikipedia/commons/e/e8/Sri-vetrimalai-murugan-temple-port-blair-tourism-entry-fee-timings-holidays-reviews-header.jpg","https://images.pexels.com/photos/37695270/pexels-photo-37695270.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[3].image","Port Blair","https://upload.wikimedia.org/wikipedia/commons/e/e8/Sri-vetrimalai-murugan-temple-port-blair-tourism-entry-fee-timings-holidays-reviews-header.jpg","https://images.pexels.com/photos/26524491/pexels-photo-26524491.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[3].photos[0]","Port Blair","https://upload.wikimedia.org/wikipedia/commons/e/e8/Sri-vetrimalai-murugan-temple-port-blair-tourism-entry-fee-timings-holidays-reviews-header.jpg","https://images.pexels.com/photos/19755205/pexels-photo-19755205.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","topPlaces[7].image","Jama Mosque, Delanipur","https://images.unsplash.com/photo-1582510003544-4d00b7f74220?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/20083843/pexels-photo-20083843.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","hotels[0].image","Hornbill Nest resort","https://images.unsplash.com/photo-1568495248636-6432b97bd949?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/37695269/pexels-photo-37695269.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","hotels[1].image","Peerless Resort","https://images.unsplash.com/photo-1618773928121-c32242e63f39?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/9908248/pexels-photo-9908248.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","sri-vetrimalai-murugan-temple","hotels[3].image","JNRM Boys Hostel","https://images.unsplash.com/photo-1596394516093-501ba68a0ba6?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/32129627/pexels-photo-32129627.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","hotels[0].image","Saddle Peak View Resort","https://images.unsplash.com/photo-1568495248636-6432b97bd949?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/27675505/pexels-photo-27675505.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","kwangtung-island-wildlife-sanctuary","hotels[3].image","Pristine Resort","https://images.unsplash.com/photo-1582719508461-905c673771fd?auto=format&fit=crop&w=1280&q=80","https://images.unsplash.com/photo-1667029839622-55b55efb43d7?crop=entropy&cs=srgb&fm=jpg&ixid=M3wxMDMzNjUxfDB8MXxzZWFyY2h8MXx8UHJpc3RpbmUlMjBSZXNvcnQlMjBLd2FuZ3R1bmclMjBJc2xhbmQlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeSUyMGhvdGVsJTIwSW5kaWF8ZW58MHwwfHx8MTc4NzExOTk0MHww&ixlib=rb-4.1.0&q=85","unsplash","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","topPlaces[2].image","Ramnagar, Diglipur","https://images.unsplash.com/photo-1506744038136-46273834b3fb?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/12895329/pexels-photo-12895329.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","hotels[1].image","Saddle Peak View Resort","https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/7310/nature-trees-hut-green.jpg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","bamboo-island-wildlife-sanctuary","hotels[2].image","A.P.W.D Guest House","https://images.unsplash.com/photo-1596394516093-501ba68a0ba6?auto=format&fit=crop&w=1280&q=80","https://images.unsplash.com/photo-1679022581587-39eed0c4ab05?crop=entropy&cs=srgb&fm=jpg&ixid=M3wxMDMzNjUxfDB8MXxzZWFyY2h8MXx8QS5QLlcuRCUyMEd1ZXN0JTIwSG91c2UlMjBCYW1ib28lMjBJc2xhbmQlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeSUyMGhvdGVsJTIwSW5kaWF8ZW58MHwwfHx8MTc4NzEyMDI5Mnww&ixlib=rb-4.1.0&q=85","unsplash","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","havelock-island","image","Havelock Island (Swaraj Dweep)","https://images.unsplash.com/photo-1465146344425-f00d5f5c8f07?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/30188165/pexels-photo-30188165.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
"Andaman & Nicobar","havelock-island","gallery[0]","Havelock Island (Swaraj Dweep)","https://images.unsplash.com/photo-1465146344425-f00d5f5c8f07?auto=format&fit=crop&w=1280&q=80","https://images.pexels.com/photos/37943746/pexels-photo-37943746.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940","pexels","100","APPLIED","Duplicate URL"
